ID,Age,Income,Employment_Years,Married,Dependents,Loan_Amount,Loan_Term,Credit_Score,Existing_Loans,Debt_to_Income,Payment_History,Purpose_loan,Loan_Approval
586113414,57,61797.02339,1.591021898,1,3,199264.9547,7,659.7759551,0,0.227698212,1,Business,1
586103415,37,84882.25999,0.583758411,1,1,160527.218,20,619.8558151,1,0.497378651,0,Education,1
586093416,64,68135.92149,7.275870232,0,4,183121.8801,3,587.7338433,1,0.071084067,1,Business,1
586083417,34,8009.167944,10.27695972,1,3,47315.05032,3,765.8984733,1,0.326612736,1,Debt_Consolidation,1
586073418,40,49024.85123,0,0,0,182119.0798,15,631.0233775,1,0.160526164,0,Business,0
586063419,58,61969.4432,9.562882877,0,2,192039.6964,20,757.7044083,2,0.693657135,1,Home,1
586053420,65,12811.70242,2.940290267,0,3,225951.9153,20,697.7233329,1,0.427358415,1,Debt_Consolidation,0
586043421,33,39718.57202,2.095820415,0,4,204702.7346,7,850,0,0.3250588,1,Debt_Consolidation,1
586033422,28,46794.64963,8.209096739,1,3,131761.4289,20,714.6903673,0,0.308664574,1,Education,1
586023423,67,53243.08097,9.379370032,0,1,263638.2295,3,821.2775862,1,0.126921015,0,Home,1
586013424,58,0,0,1,4,160587.4687,7,747.4108001,4,0.289218023,1,Home,1
586003425,28,65450.6273,6.308716779,0,1,215377.8848,10,648.3855131,2,0.265153122,1,Debt_Consolidation,1
585993426,32,71537.95116,0,0,0,140490.8061,10,699.4459761,1,0.131924899,0,Personal,1
585983427,32,81631.12376,8.737047412,0,0,170616.9757,7,710.7396356,1,0,1,Debt_Consolidation,1
585973428,50,20417.36026,5.347956299,0,4,156142.2506,15,740.6252983,3,0.194276418,1,Education,1
585963429,51,95460.06365,14.38932169,0,3,44048.84497,30,602.1090923,2,0.163572901,1,Education,1
585953430,19,44455.76618,12.45209293,1,2,184192.6975,3,721.0512058,1,0.271674914,0,Business,1
585943431,48,13734.20896,11.90939921,0,2,134576.1066,3,770.2114139,1,0.445251565,0,Education,1
585933432,30,30583.20427,9.017073367,1,3,239638.9052,30,743.9300037,1,0.105743788,1,Debt_Consolidation,1
585923433,61,33052.35347,0,0,4,76620.52949,10,790.6306738,0,0.479343273,1,Debt_Consolidation,1
585913434,41,63086.80786,7.394839188,1,4,234560.8394,15,624.7657497,0,0.071894064,1,Education,1
585903435,39,49031.352,0.825917443,1,1,59732.48278,30,830.2306711,2,0.346780037,1,Home,0
585893436,52,30529.58399,5.540902548,1,1,121539.0558,3,816.1532901,1,0.628515717,1,Education,1
585883437,60,79449.30909,4.935052555,0,0,31336.86664,15,780.4314341,0,0.087605332,1,Home,1
585873438,25,31535.81567,15.29340669,1,0,114097.7714,7,699.9580796,1,0.383527863,1,Education,1
585863439,40,96408.2118,2.650287243,0,3,110733.4693,3,707.8612626,0,0.067329765,0,Debt_Consolidation,1
585853440,32,95970.65949,6.740425336,0,4,18393.11863,30,696.5637628,0,0.483717598,0,Home,0
585843441,18,52200.32478,10.57238035,1,3,44724.95205,30,541.3402439,1,0.384225793,1,Education,1
585833442,47,66229.46679,6.340027706,0,2,50955.27827,30,850,0,0.190887495,1,Education,1
585823443,52,86529.85691,8.466844304,1,2,48812.09219,10,750.906839,1,0.304124455,1,Personal,1
585813444,39,65320.49617,10.83251228,0,4,221481.6041,15,558.1595673,2,0.346450974,1,Personal,1
585803445,49,69753.8485,5.256418293,0,1,18003.60554,7,740.0050757,1,0.516122196,1,Education,1
585793446,40,92869.49564,16.81809604,0,2,84009.71965,5,712.8044243,0,0.398132746,1,Education,1
585783447,69,22540.77536,8.092699726,1,2,102511.0245,20,630.7433605,0,0.619889267,1,Education,1
585773448,35,19981.5711,0.533411374,0,0,121891.2112,10,733.870386,0,0.210312398,1,Debt_Consolidation,1
585763449,42,130399.6476,9.222239792,0,4,118557.6466,5,738.9865455,2,0.176716544,1,Debt_Consolidation,1
585753450,43,69470.26324,2.716071834,0,1,1000,5,560.8114579,3,0.297834597,1,Home,1
585743451,57,45834.20188,10.23581707,0,4,175320.4667,30,607.3282838,1,0.308435964,1,Business,1
585733452,57,26383.77431,13.27063504,0,4,311337.3031,20,620.6915908,2,0.146066387,1,Education,0
585723453,49,76059.1398,12.08277259,1,0,200580.3601,7,611.4534374,1,0.357843587,1,Business,0
585713454,33,61014.1137,6.41950358,0,4,177172.2603,3,608.7683753,0,0.451007378,1,Debt_Consolidation,0
585703455,43,67134.98442,6.36190667,1,0,174034.6216,3,379.6654391,2,0.015266797,1,Education,1
585693456,49,37545.76542,5.213138357,0,3,153285.3417,3,652.5256545,1,0.405870099,1,Personal,0
585683457,37,50305.95543,0.828922013,0,3,66086.51114,20,845.3859104,2,0.072403598,1,Debt_Consolidation,1
585673458,68,67241.34246,8.811064586,1,0,174572.9428,30,745.3514849,1,0.237921572,1,Personal,1
585663459,28,64231.13512,5.27970391,0,3,209021.5923,30,796.673332,0,0.305120612,1,Business,1
585653460,28,89996.88709,16.61836451,0,3,194192.1214,30,742.8815888,0,0.383463198,1,Business,1
585643461,61,39848.31103,1.487112605,1,2,204026.8124,20,638.9221102,0,0.02563519,1,Business,0
585633462,57,55465.36492,15.00552033,0,4,145923.6544,10,737.3684143,2,0.355091217,1,Home,1
585623463,18,53010.79239,10.15283692,1,1,215232.1544,10,747.6777691,2,0.566133859,1,Business,1
585613464,59,52160.89718,5.2820803,0,3,122831.8727,30,637.6206908,3,0.448232395,1,Education,1
585603465,19,73013.82644,4.65470258,0,4,232664.6489,10,712.1779127,1,0.12270962,1,Business,1
585593466,19,52699.78636,2.316795583,1,1,188120.0491,30,663.9182818,1,0.325021546,1,Business,0
585583467,46,57285.17573,15.65663401,0,2,89704.62175,10,715.0798891,0,0.362673449,1,Personal,1
585573468,31,79990.29065,7.5158405,0,2,283188.5171,30,670.6999397,2,0.081593425,1,Business,1
585563469,67,51950.39084,2.677672305,0,4,150283.0392,7,562.73209,1,0.176764004,1,Home,1
585553470,27,25652.77206,15.31187076,0,1,237918.8635,3,774.7630179,1,0.505275162,1,Business,1
585543471,44,44416.23299,7.857096242,1,2,117617.5883,7,591.3756713,0,0.173471325,1,Home,1
585533472,18,64085.13685,4.423687403,1,2,169605.3377,15,635.9887234,1,0.468090947,1,Personal,1
585523473,50,89512.27195,3.177768648,0,3,155858.6769,30,584.557605,1,0.029245631,1,Home,1
585513474,23,50866.60117,10.5953477,1,1,122819.8175,5,850,0,0.281120167,1,Education,1
585503475,22,77688.55877,8.340662778,1,0,257400.7254,7,726.9639488,1,0.37145691,1,Education,1
585493476,63,40692.05393,11.83088799,0,3,200054.5829,20,682.5832335,2,0.207523192,1,Debt_Consolidation,1
585483477,18,74820.30587,5.100320421,1,2,66981.22102,20,728.4914397,3,0.396900464,1,Education,1
585473478,38,57613.18389,5.403293446,0,3,189315.193,5,816.1837432,4,0.400660654,1,Business,1
585463479,20,93936.53414,7.659216848,0,0,244325.7733,5,621.8010619,1,0.423034366,1,Personal,1
585453480,57,90448.17855,12.02119147,1,0,229357.9213,3,501.9671213,1,0.22369568,1,Personal,1
585443481,21,58114.67048,10.22401499,0,3,114626.8066,20,695.914766,0,0.371390667,1,Debt_Consolidation,1
585433482,43,53274.58634,9.286188753,0,4,125171.0873,7,715.0117967,1,0.409386146,1,Debt_Consolidation,1
585423483,47,84226.01379,9.639368032,0,3,279331.377,20,763.1804277,2,0.328411636,1,Business,1
585413484,34,23826.69825,8.138850393,1,0,242134.9868,7,701.2983829,1,0.400545353,1,Home,1
585403485,32,43278.09914,12.36697768,0,4,117141.3805,5,761.9916047,4,0.219689445,0,Personal,1
585393486,54,38720.92149,9.764853749,0,0,141606.2486,5,588.6909972,0,0.25118112,1,Home,1
585383487,38,55406.66813,13.1649804,1,1,147872.5122,10,824.1907531,0,0.253253591,1,Personal,1
585373488,36,41514.63921,9.96904419,1,2,191782.6835,3,686.3781415,2,0.446163411,1,Education,1
585363489,44,64969.86471,9.851545639,0,2,144137.2548,7,706.236948,0,0.259502848,1,Education,1
585353490,54,106568.6623,6.455031158,0,4,34107.81638,20,850,1,0.384249799,1,Personal,1
585343491,61,45651.7498,0,1,3,248779.4008,20,625.8306001,1,0.133195259,1,Business,0
585333492,41,95309.51678,9.812581126,1,3,219298.0751,5,673.9855581,0,0.070112699,0,Personal,0
585323493,54,32614.97742,11.45127965,0,2,116923.2135,5,767.5423272,0,0.047515913,1,Debt_Consolidation,1
585313494,52,85442.16032,9.645596067,1,3,111450.2791,10,728.5406891,2,0.340834762,0,Debt_Consolidation,1
585303495,18,35475.32004,6.501472032,0,0,121970.9347,15,632.1361007,1,0.310015118,1,Home,0
585293496,60,56630.0037,10.48865055,1,0,80087.92089,10,775.1860467,3,0.195132581,1,Business,1
585283497,27,78998.06858,1.281878184,0,1,1000,30,834.3534654,1,0.185112597,1,Personal,1
585273498,20,47412.39595,8.960571335,0,2,135977.1365,5,712.2248553,3,0.401792287,1,Debt_Consolidation,1
585263499,59,80868.74307,0,0,4,151858.331,7,757.9472819,2,0.26424418,1,Debt_Consolidation,1
585253500,29,58576.48853,15.81996077,0,1,281042.7996,10,729.0337635,0,0.484886959,0,Education,1
585243501,45,86804.9179,11.15272104,1,1,199675.974,20,769.3289359,1,0.488681769,1,Education,1
585233502,28,17763.56654,0.305553715,1,1,152356.3105,3,489.0940897,2,0.161876613,1,Education,1
585223503,27,45325.85782,8.815970123,1,4,83462.80587,5,811.3014662,1,0.220193609,1,Education,1
585213504,20,61028.12672,4.499925825,0,4,190528.0598,7,736.103742,1,0.140382877,1,Education,1
585203505,63,64918.55809,4.46866826,1,3,133777.4754,5,616.3697921,1,0.342142687,1,Debt_Consolidation,1
585193506,20,70423.23758,0,0,2,71693.55481,3,844.9339756,0,0.195548462,1,Personal,1
585183507,28,50823.23985,6.33422834,1,0,120675.0419,7,660.4270226,2,0.043369649,1,Education,1
585173508,34,53391.96278,14.25764435,0,2,166306.5482,10,565.834788,4,0.06090007,1,Education,0
585163509,27,62543.77627,11.10355877,1,1,38861.58742,10,678.3378358,4,0.337670812,1,Education,1
585153510,50,49914.05753,13.02168972,1,3,161772.647,15,850,2,0.480251994,1,Education,1
585143511,63,76911.04541,10.79359419,0,2,65033.789,30,663.5758677,0,0.30037979,1,Personal,1
585133512,30,80611.29501,3.624541223,1,1,269068.5685,30,850,1,0.273971141,1,Education,1
585123513,50,55701.30163,3.60017824,0,2,110682.8664,15,661.633406,1,0.240071836,1,Home,1
585113514,22,41872.58198,3.662770017,0,4,210248.7032,15,754.8165559,2,0.3106069,0,Home,1
585103515,50,9514.84678,12.08284512,1,3,175637.2741,30,642.7793505,0,0.437690754,1,Debt_Consolidation,1
585093516,31,33044.54575,14.21218643,1,1,132528.374,10,593.7288239,3,0.224161569,1,Business,1
585083517,41,30327.96926,13.03241665,0,3,158098.486,15,719.0136245,0,0.187516838,1,Business,1
585073518,54,37101.88182,13.69359034,1,2,60000.33149,10,649.4285138,1,0.253711272,0,Debt_Consolidation,1
585063519,51,20150.90675,6.973934969,1,3,85534.4384,15,763.2400045,0,0.170644275,1,Business,1
585053520,25,78851.89833,0,1,3,153273.0099,10,782.98919,2,0.04738925,1,Education,1
585043521,63,52589.61391,10.43857713,1,3,202178.9776,20,700.3313782,1,0.148714694,1,Education,1
585033522,41,78767.31988,4.988568227,0,4,216868.3843,7,710.1728445,1,0.347588371,1,Home,1
585023523,49,75503.71951,0,0,3,213027.27,3,850,2,0.498313739,1,Business,1
585013524,48,60403.02244,6.114933585,0,4,216392.746,30,811.6361452,2,0.281403611,0,Personal,1
585003525,63,96281.36642,10.51244162,0,0,97177.90729,15,810.134504,0,0.270837354,0,Education,1
584993526,20,83961.91319,9.544263244,0,3,182201.3035,30,550.5422129,1,0.078952923,1,Personal,1
584983527,37,29421.52964,8.514977999,0,4,48070.01273,30,813.0831823,1,0.391487534,1,Home,1
584973528,48,54299.29926,9.704730618,1,2,146874.0166,10,760.2862955,4,0.458754282,1,Home,1
584963529,62,46281.27166,6.930222854,1,3,280942.7724,3,733.7241462,0,0.32914876,1,Debt_Consolidation,1
584953530,62,41970.38608,6.181154893,0,4,191759.696,30,739.8212878,0,0.378169366,1,Debt_Consolidation,0
584943531,38,70524.08818,14.88442943,1,3,118106.3741,30,637.8765635,1,0.532746079,1,Education,1
584933532,43,102785.0439,2.412724956,0,4,232996.8982,5,695.4905551,0,0.285736977,1,Debt_Consolidation,1
584923533,27,28943.76921,8.398748337,1,3,126655.1089,7,751.0456731,2,0.389264581,1,Business,1
584913534,20,86360.79137,15.4741145,1,1,135938.8884,3,850,0,0.6459246,1,Home,1
584903535,30,35077.32599,6.734300253,0,2,221020.2886,20,748.1964988,3,0.251431451,1,Debt_Consolidation,1
584893536,47,65767.43296,3.984100271,0,2,248231.7874,7,734.8017524,3,0.575574425,1,Education,1
584883537,46,62126.9758,11.17626532,1,3,212943.5884,20,642.8095108,0,0.261749253,1,Debt_Consolidation,1
584873538,46,99947.6465,12.32930779,0,3,197568.9657,10,795.331031,1,0.057254597,1,Education,1
584863539,67,4091.774292,5.793206042,1,3,184571.8981,10,668.0489573,3,0.136969987,1,Debt_Consolidation,1
584853540,51,69893.38656,6.010041126,0,1,50837.02825,5,543.6625469,2,0.299567073,1,Education,1
584843541,22,14611.45926,16.83878679,1,2,131153.9354,3,704.5684327,0,0.304392246,0,Business,1
584833542,34,74617.08205,10.83035779,1,4,228228.1895,30,850,0,0.276934699,1,Debt_Consolidation,1
584823543,40,88076.32994,10.68004613,1,0,184517.9207,30,850,3,0.239495723,1,Debt_Consolidation,1
584813544,51,40278.76876,3.721538999,1,3,79378.66758,20,850,1,0.249112206,1,Personal,1
584803545,61,50342.38754,9.612631316,0,2,233862.7061,30,731.241982,1,0.304425039,1,Debt_Consolidation,1
584793546,33,101563.877,10.29753883,0,3,286119.4433,7,744.2851669,2,0.443740887,1,Debt_Consolidation,1
584783547,68,54130.86621,17.47661954,1,4,131468.5127,5,559.203979,1,0.473882784,0,Business,0
584773548,45,81467.21279,0.177730067,1,0,141388.722,7,806.9144864,0,0.340213798,1,Education,1
584763549,34,55133.08344,6.740764473,1,3,353001.5956,7,559.7183713,3,0.510156976,0,Business,0
584753550,52,75087.02526,13.45258837,0,1,84359.30994,10,833.0257779,1,0.394675619,0,Debt_Consolidation,1
584743551,26,105237.873,5.708059616,0,4,126066.1433,3,786.7191126,2,0.285108692,1,Debt_Consolidation,1
584733552,36,70891.61416,9.741291108,0,1,203428.7509,3,722.2105369,1,0.348849708,1,Debt_Consolidation,1
584723553,49,47382.01475,12.32779383,0,4,109821.4025,20,816.7030175,0,0.203173753,1,Education,1
584713554,45,82263.05444,4.837657918,1,2,249539.3417,30,844.1555743,1,0.346433923,1,Education,0
584703555,61,66872.81777,4.30524488,1,4,138131.5221,5,699.3417419,0,0.378294142,1,Home,1
584693556,26,31203.29039,7.263199326,0,1,92385.43237,3,530.1700168,0,0.393264066,1,Debt_Consolidation,1
584683557,53,45640.43874,3.985673799,1,0,62767.56112,30,647.8733403,1,0.455040526,1,Debt_Consolidation,1
584673558,39,18590.48682,10.14410503,1,0,207808.7361,20,733.687469,2,0.217614988,1,Education,1
584663559,30,66304.18376,9.942114472,1,4,178774.1268,7,850,1,0.126554785,1,Business,1
584653560,19,37283.74261,12.09527469,1,2,232092.9968,3,850,1,0.335720654,1,Personal,1
584643561,47,14014.9604,4.052231572,1,0,191699.7789,3,702.2545267,2,0.345431235,1,Personal,1
584633562,48,18860.18465,6.331206973,0,1,20626.09244,5,850,3,0.368676586,1,Business,1
584623563,65,85916.17074,15.68267078,0,4,188090.9884,7,561.3034524,1,0.497529508,1,Home,1
584613564,28,63068.30404,4.191773805,1,4,135361.3745,30,724.1079999,3,0.37723768,1,Personal,0
584603565,53,14160.89465,10.63644959,1,3,258803.2443,10,564.7265115,1,0.395445704,1,Business,1
584593566,41,5367.578817,12.57129772,1,3,113158.1689,20,817.140124,2,0.672687148,1,Business,1
584583567,52,62813.76788,9.192325702,1,2,107337.8559,10,622.1328652,1,0.125994395,1,Home,1
584573568,26,55228.96703,18.96801308,1,4,164352.1691,20,751.5586845,1,0.528803263,1,Home,1
584563569,51,74948.27586,7.012027156,0,1,181867.6899,15,789.0145309,2,0.090103129,1,Education,1
584553570,34,29246.54391,13.66099096,1,1,329776.7939,30,566.3643569,0,0.284735106,0,Business,1
584543571,61,49691.33266,5.942887652,1,0,259099.8219,10,438.0494917,1,0.299075824,1,Business,1
584533572,39,59800.46989,12.85107871,1,2,182571.8596,5,824.340344,4,0.268679427,1,Home,1
584523573,22,84346.15643,3.541726063,0,1,188972.8101,3,616.6682242,0,0.306302491,1,Business,1
584513574,56,103232.2419,19.41171169,1,1,88319.4467,3,730.3377809,2,0.546378126,1,Education,1
584503575,59,58769.8771,6.97353703,1,1,178773.3289,5,522.9307498,1,0.196171651,1,Home,1
584493576,31,89558.8211,6.755761405,1,4,194856.9205,20,709.295181,0,0.297676497,1,Education,1
584483577,52,86469.51684,8.86884601,1,1,186503.2898,10,659.0932166,4,0.123368091,0,Education,1
584473578,52,103188.8011,0,0,3,111496.6884,5,714.6055848,0,0.276747916,1,Debt_Consolidation,1
584463579,56,61284.63527,10.5545169,0,4,173355.6263,5,659.1855477,2,0.0796606,1,Home,1
584453580,53,61703.07125,5.534383742,0,1,245803.0529,5,739.7522832,1,0.33868252,1,Debt_Consolidation,1
584443581,32,46643.9932,13.48610665,1,1,49554.72634,3,694.4077915,1,0.594123475,1,Education,0
584433582,49,21896.32732,2.561611526,1,4,150061.6003,20,772.3820016,0,0.259806356,1,Debt_Consolidation,1
584423583,23,75518.68888,2.568040611,1,3,143854.3138,15,675.4115238,2,0.251880321,1,Debt_Consolidation,1
584413584,68,77926.97592,11.91066507,1,2,71165.11982,15,762.2823015,2,0.253822888,1,Home,1
584403585,34,87215.36753,6.617743732,0,1,76379.30517,10,712.6616112,3,0.274242515,1,Home,1
584393586,63,75803.02368,9.207774342,0,3,31207.83067,15,839.9441679,1,0.325210716,1,Education,1
584383587,28,74309.63081,9.308092173,1,0,55426.89308,10,627.6369004,3,0,1,Business,1
584373588,26,71088.09346,8.991480169,1,2,231518.6713,15,708.8367082,1,0.236620304,0,Home,1
584363589,61,28039.50194,8.167973167,0,0,28506.01476,30,609.5868626,0,0.069626027,1,Home,0
584353590,29,11514.8648,3.2771164,1,3,142435.4308,15,678.7695458,1,0.264510706,1,Debt_Consolidation,1
584343591,22,66325.21217,6.954097828,1,3,135531.3472,7,768.0941043,2,0.309289376,1,Personal,1
584333592,49,32766.25009,16.02805692,1,3,110858.744,20,612.2254707,2,0.165824429,1,Debt_Consolidation,1
584323593,66,52488.62828,4.258948425,1,4,122541.0233,10,633.601972,0,0.147559821,1,Debt_Consolidation,1
584313594,40,115210.4773,5.714930901,1,1,73855.9295,5,612.0079397,1,0.487356548,0,Debt_Consolidation,1
584303595,41,116960.0497,7.744413683,1,3,117991.0147,10,786.2566501,0,0.142307346,0,Education,1
584293596,18,69783.43952,6.866567856,0,2,74739.25794,15,850,0,0.521017121,1,Education,1
584283597,21,61869.4067,16.99532117,1,2,166051.0792,7,702.8103904,1,0.495501748,1,Debt_Consolidation,1
584273598,62,80394.12912,14.1667109,0,1,127600.0957,30,786.5849036,0,0.258736242,1,Debt_Consolidation,1
584263599,43,61547.7026,9.970465525,0,0,308590.7597,30,507.4356975,4,0.292174777,1,Debt_Consolidation,0
584253600,39,83000.2865,16.00281254,1,2,150433.8836,20,714.4092883,2,0.53047753,0,Business,1
584243601,30,72633.1625,7.140067523,1,2,94134.5411,5,587.9205263,1,0,1,Personal,1
584233602,44,73287.2422,9.319871547,1,4,190989.3312,15,663.6104416,0,0.219126135,1,Debt_Consolidation,1
584223603,31,19178.05404,9.372379008,0,4,158689.5569,30,739.1015835,1,0.511346031,1,Business,1
584213604,59,48876.30924,10.20966844,0,2,110279.385,5,785.3551908,0,0.515168854,0,Home,1
584203605,68,50923.75341,10.48616576,0,1,269706.6969,7,637.8228489,1,0.494327411,0,Debt_Consolidation,1
584193606,62,60214.70346,7.703869157,0,3,132700.7873,10,564.1384193,2,0.270124019,1,Education,1
584183607,51,51697.88133,8.685667007,1,1,205043.0911,15,645.5840482,3,0.430348223,1,Home,1
584173608,69,65728.67086,9.833638761,1,2,33922.01991,10,755.3875901,0,0.32857228,1,Debt_Consolidation,1
584163609,28,102333.1409,16.49572791,0,1,46783.40847,3,850,2,0.099955659,1,Personal,1
584153610,65,55646.48207,0,0,4,36619.00964,15,538.8746372,2,0.370800772,1,Education,1
584143611,68,77744.60726,5.292170617,0,1,121852.8623,3,742.5640513,2,0.329696987,1,Education,1
584133612,28,43564.65516,4.625928779,0,4,122880.5775,7,723.8944555,1,0.125507743,1,Education,1
584123613,31,19872.6259,15.43198022,1,4,262050.3936,3,497.3976552,0,0.222998868,0,Home,1
584113614,27,80106.40682,10.39423434,0,0,120986.9282,5,695.7575965,1,0.351711687,1,Personal,1
584103615,65,18689.69024,16.7776249,0,4,221737.2357,3,678.3579003,0,0.203056769,1,Education,1
584093616,18,69636.82676,0,0,4,115958.7301,3,707.3636922,2,0.484211688,1,Education,1
584083617,58,61943.998,8.314167865,0,2,24916.24046,7,789.5096463,1,0.305652352,1,Personal,1
584073618,21,68280.48197,14.36270316,1,0,157616.6989,30,538.5977327,0,0.153474013,1,Home,1
584063619,30,67941.15923,0,0,1,172301.4407,5,646.655973,0,0.476741202,0,Business,0
584053620,26,84833.36254,12.95442561,1,3,228159.6231,10,724.7569281,3,0.212245414,1,Home,1
584043621,31,41753.26034,8.738190502,0,1,214070.0671,7,654.2509396,1,0.23447376,1,Education,1
584033622,42,79951.49683,7.734369306,0,0,125626.6054,20,680.2686247,0,0.581827143,1,Home,0
584023623,50,57107.58793,8.45772822,0,0,263409.4607,10,816.8365276,1,0,1,Home,1
584013624,19,29532.11678,2.683893796,1,4,58251.97142,20,648.1999317,0,0.260085669,1,Business,1
584003625,42,64610.41424,10.30164195,0,0,80743.82813,10,779.0974672,1,0.161598788,0,Personal,1
583993626,55,0,11.688196,1,3,126835.1527,3,691.7112191,2,0.450659034,0,Business,1
583983627,60,60940.6581,5.824465747,0,2,141210.8224,20,728.5494203,3,0.314143373,1,Business,1
583973628,67,5892.253304,5.579264346,1,4,88786.18711,10,719.0231534,1,0.314629081,1,Personal,0
583963629,27,88778.23515,8.65985001,1,3,88754.53596,15,768.3129245,2,0.232219966,1,Debt_Consolidation,1
583953630,20,16385.8762,0,1,3,166788.5017,5,626.003216,0,0.527786507,1,Personal,0
583943631,37,59337.90929,8.313272464,1,1,75814.34399,7,632.1129784,0,0.306371996,1,Education,1
583933632,61,119290.0895,9.73759018,0,2,160515.3845,10,734.3227929,1,0.477274884,1,Education,1
583923633,61,40856.36703,0.38522764,1,1,107312.2667,5,656.9412429,2,0.081836613,1,Business,1
583913634,52,57572.04497,8.664087667,0,0,128221.2756,30,743.7243218,0,0.628795976,1,Home,1
583903635,28,41273.01958,8.168686475,0,2,180109.9476,3,601.5827218,1,0.353481297,1,Education,0
583893636,46,58620.04414,0,1,3,182154.5995,15,604.5667987,1,0.196491557,1,Debt_Consolidation,1
583883637,25,99978.91711,20.16318162,0,1,202057.256,20,805.5127816,0,0.153649317,1,Personal,1
583873638,61,58530.88219,8.595954065,0,4,100008.2827,7,660.452372,1,0,1,Home,1
583863639,61,61294.59628,12.07233366,1,4,250086.1763,5,757.7951782,2,0.196398254,1,Business,1
583853640,49,84554.47467,13.81596759,0,0,206070.7684,5,654.2348814,1,0.297853941,1,Home,1
583843641,54,44266.19751,9.249437791,0,2,103845.9518,20,599.7222443,1,0.143776592,1,Debt_Consolidation,1
583833642,67,49977.12016,6.639228112,0,0,222879.4732,3,825.8166812,2,0.367539558,0,Education,0
583823643,50,7697.319259,0,1,1,1000,30,649.5536916,0,0.258364279,1,Business,1
583813644,38,73129.75976,10.7754485,1,0,253418.3432,5,558.5180543,1,0.217056085,1,Home,1
583803645,53,109501.8808,4.808555847,0,0,122895.627,3,649.7169106,0,0.325544802,1,Debt_Consolidation,1
583793646,51,79307.86461,6.515725531,1,0,164926.5835,7,686.3373397,1,0.308198996,1,Business,1
583783647,48,89555.85072,7.24873988,1,2,54309.67501,3,682.9155996,1,0.40954767,1,Home,1
583773648,56,1733.630911,8.767995676,1,3,145793.5705,5,618.6068889,1,0.312181821,1,Home,1
583763649,54,70030.17909,3.030093097,1,4,121164.8915,30,832.0806534,0,0.215156055,1,Personal,1
583753650,56,45944.85759,9.202237526,0,1,219056.2851,20,849.4745514,1,0.308134859,1,Home,1
583743651,36,85453.93119,0.096499742,0,3,173097.1164,7,850,4,0.092099811,1,Personal,1
583733652,43,68776.31202,15.31730673,1,2,159879.3966,5,582.5777718,1,0.1738573,1,Personal,1
583723653,45,36206.38817,6.205619576,1,3,75326.81946,10,810.2626308,0,0.498023639,0,Business,1
583713654,43,74559.42365,3.254798544,0,0,109504.3564,3,687.264591,0,0.157477389,1,Debt_Consolidation,1
583703655,20,81107.0807,11.53793229,1,0,177268.8205,15,772.6210155,0,0.156945235,1,Education,1
583693656,31,103301.2323,19.91728518,1,1,209491.9288,5,542.9650868,0,0.065330099,1,Home,0
583683657,60,38390.22323,12.91961769,0,2,113155.2729,3,725.1945618,1,0.178773812,1,Debt_Consolidation,1
583673658,64,99683.19135,0,1,3,84951.41184,3,580.3128914,0,0.176377201,1,Personal,1
583663659,46,59286.20039,10.8072223,1,1,1000,30,763.3765367,2,0.229221368,1,Debt_Consolidation,1
583653660,49,63573.74025,8.741814293,1,3,95742.20826,5,598.9409173,0,0.209433031,1,Business,1
583643661,53,75084.32932,0,0,0,192031.0974,3,850,2,0.374200915,1,Personal,1
583633662,40,58055.68249,0,1,4,155522.917,3,641.346871,1,0.380535387,1,Education,0
583623663,35,62462.4587,14.85570524,0,0,216698.843,5,795.5966526,0,0.298941043,1,Education,1
583613664,28,45695.14824,16.83228623,0,4,186936.2614,3,709.5979163,1,0.162827836,1,Business,1
583603665,44,111750.6596,10.25684016,1,4,249562.5184,3,696.1886858,0,0.221402556,1,Home,1
583593666,30,24589.1593,11.05255501,0,2,193214.4563,20,621.6115798,4,0.320178861,1,Personal,1
583583667,37,59592.06969,0,1,4,252365.203,10,670.6185334,3,0,1,Debt_Consolidation,1
583573668,63,42065.19591,5.625326889,0,1,147933.3048,7,616.0282443,1,0.150228806,1,Debt_Consolidation,1
583563669,51,72581.50566,0,0,0,74750.59069,5,585.2844623,1,0.227199641,1,Education,0
583553670,49,129149.4904,11.74097892,1,3,157251.8027,30,647.7216527,4,0.220032501,1,Personal,1
583543671,35,25260.02091,8.075150185,1,2,46678.0758,20,641.2971594,2,0.221227402,1,Home,1
583533672,22,40313.11738,10.29997308,0,0,57401.59369,7,753.6949571,1,0.511867234,1,Education,1
583523673,57,107582.3172,5.634911664,1,0,273181.4434,30,850,1,0.469488027,1,Debt_Consolidation,1
583513674,18,64313.7548,13.94709142,1,3,39010.13209,20,828.6284436,1,0.455472141,0,Business,1
583503675,35,89768.6529,7.571983338,1,2,130108.2101,30,677.862909,4,0.233971472,1,Debt_Consolidation,0
583493676,23,40948.96182,5.791266383,1,1,1000,30,768.2693511,2,0.363583038,1,Education,1
583483677,49,68955.16585,11.9689973,1,0,1000,30,809.9583445,1,0.353549699,1,Debt_Consolidation,1
583473678,55,37887.42317,8.017524158,1,0,98105.18695,30,609.9630097,1,0.297173955,1,Education,1
583463679,31,15039.65197,6.93558792,1,3,190412.9028,7,664.7898501,2,0.111633235,1,Business,1
583453680,55,63039.47501,8.181536709,1,1,280812.6102,20,771.8751243,0,0.276882457,1,Debt_Consolidation,1
583443681,20,44287.85734,5.802228225,1,3,211499.9352,15,580.4981653,2,0.500775439,1,Home,1
